placekey,parent_placekey,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_closed_since,geometry_type
239-222@62j-sj2-7bk,,Apartments at 11 Plymouth St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.368741,-71.091269,11 Plymouth St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
23b-222@62j-sj2-m6k,,Apartments at 240 Prospect St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.371219,-71.099453,240 Prospect St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
23j-222@62j-sjs-w49,,Apartments at 3 Olive Plz,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.394784,-71.133647,3 Olive Pl,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
23j-222@62j-sjv-g8v,,Apartments at 21 Hews St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.365129,-71.113188,21 Hews St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
23k-222@62j-sjv-g49,,Apartments at 233 Western Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.364863,-71.111332,233 Western Ave,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
24k-223@62j-sk3-249,,Chez Henri,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.381831,-71.120148,1 Shepard St,Cambridge,MA,02138,US,+16173548980,,"Cuban Food,French Food",,2020-01-15,2019-07-01,POLYGON
24q-222@62j-sj2-wx5,,Alfredo's Italian Kitchen,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.372267,-71.088105,691 Cambridge St,Cambridge,MA,02141,US,+16174918292,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [] }","Italian Food,Pizza",,,2019-07-01,POLYGON
25b-222@62j-sgg-j9z,,Apartments at 348 Allston St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.361325,-71.113166,348 Allston St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
25h-222@62j-sk3-3nq,,Condos at 40 Linnaean St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.383363,-71.123266,40 Linnaean St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
25h-223@62j-sk3-249,,Apartments at 1662 Massachusetts Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.381931,-71.120086,1662 Massachusetts Ave,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
26p-223@62j-sjv-8n5,,Karma Yoga Studio,"","",Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,42.370637,-71.113978,1120 Massachusetts Ave,Cambridge,MA,02138,US,+16176429081,"{ ""Mon"": [[""6:00"", ""21:00""]], ""Tue"": [[""6:00"", ""21:00""]], ""Wed"": [[""6:00"", ""21:00""]], ""Thu"": [[""6:00"", ""21:00""]], ""Fri"": [[""6:00"", ""21:00""]], ""Sat"": [[""10:30"", ""17:30""]], ""Sun"": [[""8:00"", ""19:30""]] }",Yoga,,2021-10-23,2019-07-01,POLYGON
26t-222@62j-sj2-jy9,,Apartments at 338 Harvard St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.370387,-71.108997,338 Harvard St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
zzw-223@62j-sj2-kzz,,Martin Luther King Jr,"","",Elementary and Secondary Schools,Elementary and Secondary Schools,611110,42.370823,-71.103719,359 Broadway,Cambridge,MA,02139,US,+16173496562,,"",,,2019-07-01,POLYGON
zzw-224@62j-sj2-5zz,,Apartments at 137 Columbia St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.366725,-71.098229,137 Columbia St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
zzw-228@62j-sjv-9mk,,Ray-Ban,SG_BRAND_8083a2ad6ba3cbe1c850dc50c0162720,Ray-Ban,Health and Personal Care Stores,Optical Goods Stores,446130,42.373521,-71.120428,19 Brattle St,Cambridge,MA,02138,US,+16178760105,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""11:00"", ""18:00""]], ""Thu"": [[""11:00"", ""18:00""]], ""Fri"": [[""11:00"", ""18:00""]], ""Sat"": [[""11:00"", ""18:00""]], ""Sun"": [[""11:00"", ""18:00""]] }","",,,2019-07-01,POLYGON
zzy-222@62j-sjv-ndv,,Apartments at 151 Mount Auburn St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.374396,-71.125172,151 Mount Auburn St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
222-222@62j-sjt-6zf,,Kevin Cueto Santana Properties Team,"","",Activities Related to Real Estate,Residential Property Managers,531311,42.39445,-71.146172,150 Cambridgepark Dr,Cambridge,MA,02140,US,+19789940293,,"",,,2019-07-01,POLYGON
224-222@62j-sjv-9pv,,Apartments at 8 Appian Way,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.375088,-71.121142,8 Appian Way,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
225-222@62j-sk3-28v,,Apartments at 25 Wendell St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.381815,-71.117542,25 Wendell St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
227-223@62j-sj2-t35,,Boston Home Appliances,"","",Personal and Household Goods Repair and Maintenance,Appliance Repair and Maintenance,811412,42.365631,-71.104452,678 Massachusetts Ave,Cambridge,MA,02139,US,+16173077045,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""9:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [[""9:00"", ""19:00""]] }",Appliance Repair,,,2019-07-01,POLYGON
22b-222@62j-sj2-rkz,,StandStand,"","","Office Supplies, Stationery, and Gift Stores",Office Supplies and Stationery Stores,453210,42.365693,-71.103564,649 Massachusetts Ave,Cambridge,MA,02139,US,+16176125448,,Office Equipment,,,2019-07-01,POLYGON
22c-222@62j-sj3-6kz,,Apartments at 171 Thorndike St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.370545,-71.086252,171 Thorndike St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
22c-224@62j-sjv-8qf,,Motu,"","",Other Miscellaneous Manufacturing,,3399,42.372606,-71.116882,1280 Massachusetts Ave,Cambridge,MA,02138,US,+16175762760,,"",,,2019-07-01,POLYGON
22d-222@62j-sjv-fs5,,Apartments at 244 Putnam Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.363432,-71.11355,244 Putnam Ave,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
22m-222@62j-sjv-fs5,,Apartments at 11 Montague St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.364253,-71.11317,11 Montague St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
22r-222@62j-sk2-wff,,Apartments at 33 Pemberton St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.391638,-71.125552,33 Pemberton St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
22s-222@62j-sj2-6zf,,Apartments at 112 Willow St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.372407,-71.09213,112 Willow St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
22t-222@62j-sk2-tqf,,Apartments at 53 Porter Rd,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.389393,-71.121373,53 Porter Rd,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
22z-222@62j-sj2-mtv,,Apartments at 1556 Cambridge St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.374344,-71.106825,1556 Cambridge St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
22z-222@62j-sk2-wkz,,Apartments at 30 Cambridge Ter,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.387887,-71.123481,30 Cambridge Ter,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
234-222@62j-sj2-rzf,,Cave Lock & Key,"","",Investigation and Security Services,,5616,42.363824,-71.100458,425 Massachusetts Ave,Cambridge,MA,02139,US,+16173627308,,Locksmith,,,2019-07-01,POLYGON
236-222@62j-sj2-xdv,,Apartments at 25 Warren St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.37286,-71.088271,25 Warren St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
23s-222@62j-sj2-7t9,,Apartments at 74 Berkshire St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.370202,-71.090726,74 Berkshire St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
24f-222@62j-sj2-xdv,,Apartments at 28 Porter St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.373391,-71.088818,28 Porter St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
24r-222@62j-sj2-jsq,,Apartments at 324 Harvard St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.369889,-71.107826,324 Harvard St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
257-222@62j-sj2-rc5,,Cambridge Camping,"","",RV (Recreational Vehicle) Parks and Recreational Camps,,7212,42.36586,-71.101987,99 Bishop Richard Allen Dr,Cambridge,MA,02139,US,+16178640960,,Day Camp,,,2019-07-01,POLYGON
25d-222@62j-sj2-j35,,Apartments at 27 Trowbridge St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.37139,-71.112308,27 Trowbridge St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
25t-222@62j-sj3-5pv,,Apartments at 60 Rogers St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.365885,-71.08082,60 Rogers St,Cambridge,MA,02142,US,,,"",,,2019-07-01,POLYGON
25v-222@62j-sk2-tn5,,Apartments at 1977 Massachusetts Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.390386,-71.120604,1977 Massachusetts Ave,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
27r-222@62j-sj2-8gk,,Guangzhou Restaurant,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.373107,-71.097819,1220 Cambridge St,Cambridge,MA,02139,US,+16175476368,"{ ""Mon"": [[""11:30"", ""22:30""]], ""Tue"": [[""11:30"", ""22:30""]], ""Wed"": [[""11:30"", ""22:30""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""23:30""]], ""Sat"": [[""12:00"", ""23:30""]], ""Sun"": [[""16:30"", ""22:00""]] }",Chinese Food,,2021-10-23,2019-07-01,POLYGON
zzw-222@62j-shx-jvz,,Blaze Pizza,SG_BRAND_3ec55915632329d9d8fdaacd011d8e16,Blaze Pizza,Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.369371,-71.077051,1 Canal Park,Cambridge,MA,02141,US,,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""21:00""]] }","Counter Service,Dinner,Lunch,Pizza",,,2019-07-01,POLYGON
zzw-222@62j-sjt-575,,Light Of Life Church,"","",Religious Organizations,Religious Organizations,813110,42.393421,-71.141057,153 Alewife Brook Pkwy,Cambridge,MA,02140,US,+16176064477,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","Churches,Hindu Temple,Mosque,Sikh Temple,Synagogues",,,2019-07-01,POLYGON
zzw-224@62j-sjv-9mk,222-223@62j-sjv-835,Paine Senior Services,"","",Religious Organizations,Religious Organizations,813110,42.374541,-71.11956,3 Church St,Cambridge,MA,02138,US,+16178642580,,Non-profit,,,2019-07-01,POLYGON
zzw-22j@62j-sjv-j35,,Waypoint,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.369411,-71.112078,1030 Massachusetts Ave,Cambridge,MA,02138,US,+16178642300,,"American Food,Bar or Pub,Late Night,Seafood",,,2019-07-01,POLYGON
zzy-222@62j-sj2-fmk,,Al's Tech Square Cafe,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.363148,-71.093133,600 Tech Square Main St,Cambridge,MA,02139,US,+16176211111,"{ ""Mon"": [[""10:30"", ""15:00""]], ""Tue"": [[""10:30"", ""15:00""]], ""Wed"": [[""10:30"", ""15:00""]], ""Thu"": [[""10:30"", ""15:00""]], ""Fri"": [[""10:30"", ""15:00""]], ""Sat"": [], ""Sun"": [] }",Sandwich Shop,,,2019-07-01,POLYGON
zzy-222@62j-sjz-jqf,,Apartments at 3 Gold Star Rd Ct,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.398573,-71.131273,3 Gold Star Rd,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
222-223@62j-sgg-kfz,,Malik Academy Al Bustan Preschool,"","",Elementary and Secondary Schools,Elementary and Secondary Schools,611110,42.360733,-71.114973,808 Memorial Dr,Cambridge,MA,02139,US,+16178682322,,"",,,2019-07-01,POLYGON
222-224@62j-sj3-2x5,,CIC Cambridge,"","",Activities Related to Real Estate,Residential Property Managers,531311,42.362278,-71.081135,101 Main St,Cambridge,MA,02142,US,+16177584100,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","",,,2019-07-01,POLYGON
223-223@62j-sgg-kfz,,Apartments at 812 Memorial Dr,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.361216,-71.115381,812 Memorial Dr,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
224-222@62j-sj2-whq,,Apartments at 137 Willow St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.37331,-71.091463,137 Willow St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
225-222@62j-sj2-xbk,,Apartments at 9 8th St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.371473,-71.086458,9 8th St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
226-222@62j-shx-t35,,Virtify Inc,"","",Offices of Other Health Practitioners,Offices of All Other Miscellaneous Health Practitioners,621399,42.365985,-71.075729,55 Cambridge Pkwy Ste 410,Cambridge,MA,02142,US,+16172520770,,"",,2020-01-15,2019-07-01,POLYGON
226-222@62j-sj2-4qf,,Canback,"","","Management, Scientific, and Technical Consulting Services",,5416,42.365927,-71.09353,210 Broadway Ste 303,Cambridge,MA,02139,US,+16173991300,,Business Consulting,,,2019-07-01,POLYGON
226-222@62j-sj2-6hq,,Apartments at 207 Harvard St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.367336,-71.098422,207 Harvard St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
226-222@62j-sjs-3yv,,Cambridge Shopping Center,"","",Lessors of Real Estate,Malls,531120,42.390561,-71.140479,200 Alewife Brook Pkwy,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
227-222@62j-sj2-ffz,,Royal East Restaurant,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.363082,-71.096974,792 Main St,Cambridge,MA,02139,US,+16176611660,"{ ""Mon"": [[""11:30"", ""22:00""]], ""Tue"": [[""11:30"", ""22:00""]], ""Wed"": [[""11:30"", ""22:00""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""23:00""]], ""Sat"": [[""11:30"", ""23:00""]], ""Sun"": [[""11:30"", ""22:00""]] }","Asian Food,Chinese Food,Thai Food",,,2019-07-01,POLYGON
229-222@62j-sj2-89z,,Apartments at 246 Elm St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.372285,-71.095534,246 Elm St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
229-222@62j-sjs-6ff,,Condos at 127 Lakeview Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.37994,-71.139409,127 Lake View Ave,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
22f-222@62j-sk2-v9f,,Elizabeth Zoob LICSW,"","",Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330,42.388251,-71.119734,5 Upland Rd Ste 2,Cambridge,MA,02140,US,,,Mental Health,,,2019-07-01,POLYGON
22k-222@62j-sj2-68v,,Condos at 107 Columbia St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.366097,-71.098613,107 Columbia St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
22n-224@62j-sjs-zs5,,Hiive,"","",Lessors of Real Estate,Lessors of Other Real Estate Property,531190,42.383734,-71.133499,281 Concord Ave,Cambridge,MA,02138,US,,"{ ""Mon"": [[""8:00"", ""19:00""]], ""Tue"": [[""8:00"", ""19:00""]], ""Wed"": [[""8:00"", ""19:00""]], ""Thu"": [[""8:00"", ""19:00""]], ""Fri"": [[""8:00"", ""19:00""]], ""Sat"": [[""8:00"", ""19:00""]], ""Sun"": [[""8:00"", ""19:00""]] }","",,,2019-07-01,POLYGON
22q-222@62j-sk2-vfz,,Apartments at 26 Upland Rd,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.387845,-71.120571,26 Upland Rd,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
22t-222@62j-sj2-fmk,,7-Eleven,SG_BRAND_2e2448f12fc87fe452e9166153797a7f,7-Eleven,Grocery Stores,Convenience Stores,445120,42.363153,-71.093325,600 Technology Sq,Cambridge,MA,02139,US,,,"Snacks,Sandwich Shop,Discount Store,Coffee Shop,Beverages",,,2019-07-01,POLYGON
22v-222@62j-sk3-28v,,Wendell Terrace,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.381851,-71.117777,19 Wendell St # 21,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
22y-222@62j-sj3-9s5,,Apartments at 375 Prospect St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.374144,-71.097817,375 Prospect St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
232-222@62j-sj2-6c5,,Apartments at 179 Harvard St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.366698,-71.096467,179 Harvard St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
234-222@62j-sj2-7kf,,Apartments at 30 Plymouth St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.36874,-71.092076,30 Plymouth St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
234-222@62j-sjs-ysq,,Apartments at 149 Chilton St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.385472,-71.136377,149 Chilton St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
234-222@62j-sjy-7yv,,Arthur's Shoe Repair,"","",Personal and Household Goods Repair and Maintenance,Footwear and Leather Goods Repair,811430,42.375757,-71.148918,679 Mount Auburn St,Cambridge,MA,02138,US,+16176611083,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }","",,2020-01-15,2019-07-01,POLYGON
23k-223@62j-sjv-9fz,,Cambridge Chiropractic Office,"","",Offices of Other Health Practitioners,Offices of Chiropractors,621310,42.373765,-71.123374,129 Mount Auburn St,Cambridge,MA,02138,US,,"{ ""Mon"": [[""14:00"", ""18:00""]], ""Tue"": [[""8:00"", ""14:00""]], ""Wed"": [[""11:00"", ""18:00""]], ""Thu"": [], ""Fri"": [[""10:00"", ""14:00""]], ""Sat"": [], ""Sun"": [] }",Chiropractors,,,2019-07-01,POLYGON
23n-222@62j-sj2-q4v,,Apartments at 55 Magazine St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.362659,-71.107726,55 Magazine St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
24d-222@62j-sk2-w8v,,China Fair,"","",Home Furnishings Stores,,4422,42.391498,-71.1239,2100 Massachusetts Ave,Cambridge,MA,02140,US,+16178643050,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",Kitchen and Bath,,,2019-07-01,POLYGON
24j-222@62j-sj2-hdv,,Apartments at 24 Bigelow St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.368374,-71.104811,24 Bigelow St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
265-222@62j-sjz-jsq,,Apartments at 5 Cedar St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.397509,-71.131112,5 Cedar St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
26n-22b@62j-sjv-j7q,,University Market,"","",Grocery Stores,Convenience Stores,445120,42.370719,-71.113322,1105 Massachusetts Ave,Cambridge,MA,02138,US,+16174925351,,"",,,2019-07-01,POLYGON
zzw-222@62j-sjv-g8v,,Apartments at 322 1 2 Western Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.364356,-71.113362,322 1/2 Western Ave,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
zzw-222@62j-sjy-cwk,,Kitty's House Near Harvard Square,"","",Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,42.377763,-71.149913,15 Holmes St,Cambridge,MA,02138,US,,,Guest Houses,,,2019-07-01,POLYGON
zzw-223@62j-sk3-3kf,,Condos at 71 73 Martin St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.382778,-71.122314,71 Martin St # 73,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
zzy-222@62j-sjv-nqz,,Apartments at 38 Gibson St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.375743,-71.132861,38 Gibson St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
zzy-223@62j-sj3-33q,,K oop Hair Styling,"","",Personal Care Services,"Hair, Nail, and Skin Care Services",81211,42.362349,-71.081806,4 Broad Canal Way,Cambridge,MA,02142,US,,,Barber,,,2019-07-01,POLYGON
